id,event_Timestamp,device_type,session_id,visitor_id,item_id,redirection_source
9858,2020-11-15T07:22:00.000+05:30,android,G19004,E6547,D1935,facebook
10161,2020-11-15T07:31:00.000+05:30,android,G19004,E6547,D1935,google
11306,2020-11-15T08:05:00.000+05:30,android,G19004,E6547,D3147,google
10308,2020-11-15T07:36:00.000+05:30,android,G19004,E6547,D3786,youtube
10357,2020-11-15T07:38:00.000+05:30,android,G19004,E6547,E1416,facebook
11222,2020-11-15T08:03:00.000+05:30,android,G19004,E6547,E5876,facebook
10130,2020-11-15T07:30:00.000+05:30,android,G19004,E6547,G2005,google
11127,2020-11-15T08:00:00.000+05:30,android,G19004,E6547,I1213,google
20650,2020-11-15T11:18:00.000+05:30,android,G19063,D786,F2173,youtube
20673,2020-11-15T11:18:00.000+05:30,android,G19063,D786,H5754,youtube
7092,2020-11-15T04:41:00.000+05:30,android,G1907,H6303,G9585,youtube
3020,2020-11-15T00:49:00.000+05:30,android,G19103,G6241,J9270,google
15672,2020-11-15T09:42:00.000+05:30,android,G19155,J1018,H820,facebook
21863,2020-11-15T11:46:00.000+05:30,android,G19466,D2251,B17986,linkedin
21332,2020-11-15T11:34:00.000+05:30,android,G19466,D2251,C1137,facebook
21348,2020-11-15T11:34:00.000+05:30,android,G19466,D2251,C1137,google
21423,2020-11-15T11:36:00.000+05:30,android,G19466,D2251,C1137,youtube
22051,2020-11-15T11:50:00.000+05:30,android,G19466,D2251,C1137,google
21751,2020-11-15T11:44:00.000+05:30,android,G19466,D2251,C8034,facebook
25597,2020-11-15T13:26:00.000+05:30,android,G19484,I7452,C8722,google
25516,2020-11-15T13:24:00.000+05:30,android,G19484,I7452,H7043,linkedin
158,2020-11-15T00:01:00.000+05:30,android,G19497,D5051,C1372,facebook
5,2020-11-15T00:00:00.000+05:30,android,G19497,D5051,H2284,google
45252,2020-11-15T20:29:00.000+05:30,android,G19522,G5438,H8780,linkedin
41903,2020-11-15T19:30:00.000+05:30,android,G19574,I5913,B13763,linkedin
26003,2020-11-15T13:36:00.000+05:30,android,G19575,B1179,H3025,facebook
26011,2020-11-15T13:36:00.000+05:30,android,G19575,B1179,H3025,youtube
30496,2020-11-15T15:27:00.000+05:30,android,G19642,C2470,B18910,youtube
25212,2020-11-15T13:14:00.000+05:30,android,G19670,G9944,B0696,linkedin
25178,2020-11-15T13:13:00.000+05:30,android,G19670,G9944,G4835,linkedin
25232,2020-11-15T13:15:00.000+05:30,android,G19670,G9944,J5249,linkedin
19949,2020-11-15T11:03:00.000+05:30,android,G19698,G968,F0476,facebook
19885,2020-11-15T11:02:00.000+05:30,android,G19698,G968,I3926,youtube
19948,2020-11-15T11:03:00.000+05:30,android,G19698,G968,I3926,youtube
20091,2020-11-15T11:06:00.000+05:30,android,G19698,G968,I3926,linkedin
42361,2020-11-15T19:37:00.000+05:30,android,G19783,C4459,B13763,google
43863,2020-11-15T20:01:00.000+05:30,android,G19839,F8002,B13763,google
14656,2020-11-15T09:21:00.000+05:30,android,G19880,C0655,B04035,youtube
15567,2020-11-15T09:39:00.000+05:30,android,G19880,C0655,B04035,google
15760,2020-11-15T09:43:00.000+05:30,android,G19880,C0655,B04035,google
15186,2020-11-15T09:32:00.000+05:30,android,G19880,C0655,B6703,google
15431,2020-11-15T09:36:00.000+05:30,android,G19880,C0655,D4394,google
15523,2020-11-15T09:38:00.000+05:30,android,G19880,C0655,D4394,google
16796,2020-11-15T10:02:00.000+05:30,android,G19880,C0655,E5388,facebook
15440,2020-11-15T09:37:00.000+05:30,android,G19880,C0655,G0773,facebook
15343,2020-11-15T09:35:00.000+05:30,android,G19880,C0655,H1406,google
15513,2020-11-15T09:38:00.000+05:30,android,G19880,C0655,H1406,youtube
15112,2020-11-15T09:30:00.000+05:30,android,G19880,C0655,I8425,google
15187,2020-11-15T09:32:00.000+05:30,android,G19880,C0655,I8425,facebook
15005,2020-11-15T09:28:00.000+05:30,android,G19880,C0655,I860,google
31678,2020-11-15T15:49:00.000+05:30,android,G19952,F6055,B02356,youtube
31701,2020-11-15T15:50:00.000+05:30,android,G19952,F6055,B02637,youtube
4453,2020-11-15T01:29:00.000+05:30,android,G20027,I6453,G2274,linkedin
4507,2020-11-15T01:30:00.000+05:30,android,G20027,I6453,J3947,google
39233,2020-11-15T18:38:00.000+05:30,android,G20032,C2800,I860,google
39356,2020-11-15T18:40:00.000+05:30,android,G20032,C2800,I860,youtube
38086,2020-11-15T18:14:00.000+05:30,android,G20113,B7571,B06866,youtube
42595,2020-11-15T19:40:00.000+05:30,android,G20253,J212,B06866,youtube
11263,2020-11-15T08:04:00.000+05:30,android,G20283,I4576,F3048,google
39745,2020-11-15T18:49:00.000+05:30,android,G20341,B2389,B11376,linkedin
26863,2020-11-15T13:57:00.000+05:30,android,G2035,F1022,B06844,google
28277,2020-11-15T14:34:00.000+05:30,android,G2035,F1022,B16746,google
26880,2020-11-15T13:57:00.000+05:30,android,G2035,F1022,B26711,youtube
26933,2020-11-15T13:58:00.000+05:30,android,G2035,F1022,C0944,facebook
26987,2020-11-15T14:00:00.000+05:30,android,G2035,F1022,C0944,facebook
28168,2020-11-15T14:31:00.000+05:30,android,G2035,F1022,D3676,google
27971,2020-11-15T14:26:00.000+05:30,android,G2035,F1022,D6632,google
26787,2020-11-15T13:55:00.000+05:30,android,G2035,F1022,E6627,google
26882,2020-11-15T13:57:00.000+05:30,android,G2035,F1022,E6627,facebook
26985,2020-11-15T14:00:00.000+05:30,android,G2035,F1022,E6627,youtube
27023,2020-11-15T14:01:00.000+05:30,android,G2035,F1022,E6627,linkedin
28258,2020-11-15T14:33:00.000+05:30,android,G2035,F1022,I5800,linkedin
26892,2020-11-15T13:58:00.000+05:30,android,G2035,F1022,J7632,facebook
46182,2020-11-15T20:44:00.000+05:30,android,G20394,H0089,B13763,youtube
46119,2020-11-15T20:43:00.000+05:30,android,G20394,H0089,D3748,youtube
46150,2020-11-15T20:43:00.000+05:30,android,G20394,H0089,D3748,google
11397,2020-11-15T08:07:00.000+05:30,android,G20481,G2220,E0001,linkedin
11424,2020-11-15T08:08:00.000+05:30,android,G20481,G2220,E0001,linkedin
11476,2020-11-15T08:10:00.000+05:30,android,G20481,G2220,E0001,google
11546,2020-11-15T08:11:00.000+05:30,android,G20481,G2220,E0001,youtube
19208,2020-11-15T10:47:00.000+05:30,android,G20588,H5310,H9262,linkedin
7828,2020-11-15T05:51:00.000+05:30,android,G20601,C1574,F4142,google
48145,2020-11-15T21:10:00.000+05:30,android,G20614,I2928,B13763,google
8508,2020-11-15T06:32:00.000+05:30,android,G20615,G7679,B1479,youtube
8514,2020-11-15T06:32:00.000+05:30,android,G20615,G7679,B1479,google
8534,2020-11-15T06:33:00.000+05:30,android,G20615,G7679,B1479,facebook
8556,2020-11-15T06:34:00.000+05:30,android,G20615,G7679,B1479,google
8469,2020-11-15T06:31:00.000+05:30,android,G20615,G7679,B32853,facebook
8509,2020-11-15T06:32:00.000+05:30,android,G20615,G7679,B32853,youtube
8528,2020-11-15T06:33:00.000+05:30,android,G20615,G7679,B32853,google
8566,2020-11-15T06:34:00.000+05:30,android,G20615,G7679,B32853,linkedin
8569,2020-11-15T06:34:00.000+05:30,android,G20615,G7679,B32853,youtube
8721,2020-11-15T06:41:00.000+05:30,android,G20615,G7679,B32853,google
18572,2020-11-15T10:33:00.000+05:30,android,G20657,D3143,E4465,youtube
18791,2020-11-15T10:38:00.000+05:30,android,G20657,D3143,E4465,youtube
18962,2020-11-15T10:41:00.000+05:30,android,G20657,D3143,E4465,facebook
32653,2020-11-15T16:09:00.000+05:30,android,G20817,J4,C7675,google
32391,2020-11-15T16:04:00.000+05:30,android,G20817,J4,D5963,linkedin
47344,2020-11-15T21:00:00.000+05:30,android,G20822,F7172,B04035,google
47396,2020-11-15T21:00:00.000+05:30,android,G20822,F7172,B04035,youtube
46301,2020-11-15T20:46:00.000+05:30,android,G20822,F7172,B0726,linkedin
46333,2020-11-15T20:46:00.000+05:30,android,G20822,F7172,B0726,linkedin
46485,2020-11-15T20:49:00.000+05:30,android,G20822,F7172,B0726,youtube
46544,2020-11-15T20:49:00.000+05:30,android,G20822,F7172,B0726,google
47070,2020-11-15T20:56:00.000+05:30,android,G20822,F7172,B0726,youtube
47083,2020-11-15T20:56:00.000+05:30,android,G20822,F7172,B0726,facebook
47192,2020-11-15T20:58:00.000+05:30,android,G20822,F7172,B0726,google
47252,2020-11-15T20:58:00.000+05:30,android,G20822,F7172,B0726,youtube
47847,2020-11-15T21:06:00.000+05:30,android,G20822,F7172,B12842,youtube
47880,2020-11-15T21:06:00.000+05:30,android,G20822,F7172,B12842,google
45857,2020-11-15T20:39:00.000+05:30,android,G20822,F7172,B13763,google
45871,2020-11-15T20:39:00.000+05:30,android,G20822,F7172,B13763,youtube
47429,2020-11-15T21:01:00.000+05:30,android,G20822,F7172,B17986,linkedin
47442,2020-11-15T21:01:00.000+05:30,android,G20822,F7172,B17986,google
47597,2020-11-15T21:03:00.000+05:30,android,G20822,F7172,B27900,google
47625,2020-11-15T21:03:00.000+05:30,android,G20822,F7172,B27900,youtube
47895,2020-11-15T21:07:00.000+05:30,android,G20822,F7172,C6384,youtube
47965,2020-11-15T21:07:00.000+05:30,android,G20822,F7172,C6384,google
49599,2020-11-15T21:33:00.000+05:30,android,G20822,F7172,F1676,facebook
49619,2020-11-15T21:33:00.000+05:30,android,G20822,F7172,F1676,youtube
47557,2020-11-15T21:02:00.000+05:30,android,G20822,F7172,F4214,google
47559,2020-11-15T21:02:00.000+05:30,android,G20822,F7172,F4214,google
49735,2020-11-15T21:35:00.000+05:30,android,G20822,F7172,H2294,linkedin
49759,2020-11-15T21:35:00.000+05:30,android,G20822,F7172,H2294,linkedin
46117,2020-11-15T20:43:00.000+05:30,android,G20822,F7172,I860,facebook
46147,2020-11-15T20:43:00.000+05:30,android,G20822,F7172,I860,google
47248,2020-11-15T20:58:00.000+05:30,android,G20822,F7172,I860,google
47265,2020-11-15T20:58:00.000+05:30,android,G20822,F7172,I860,youtube
47305,2020-11-15T20:59:00.000+05:30,android,G20822,F7172,I860,linkedin
47307,2020-11-15T20:59:00.000+05:30,android,G20822,F7172,I860,youtube
48007,2020-11-15T21:08:00.000+05:30,android,G20822,F7172,J9955,facebook
48036,2020-11-15T21:08:00.000+05:30,android,G20822,F7172,J9955,youtube
39344,2020-11-15T18:40:00.000+05:30,android,G20833,I3773,B23637,youtube
39033,2020-11-15T18:33:00.000+05:30,android,G20833,I3773,C8034,linkedin
39196,2020-11-15T18:37:00.000+05:30,android,G20833,I3773,C9726,google
39265,2020-11-15T18:39:00.000+05:30,android,G20833,I3773,D9606,facebook
39474,2020-11-15T18:42:00.000+05:30,android,G20833,I3773,D9606,youtube
39527,2020-11-15T18:44:00.000+05:30,android,G20833,I3773,G6601,facebook
39011,2020-11-15T18:33:00.000+05:30,android,G20833,I3773,H1406,google
25568,2020-11-15T13:25:00.000+05:30,android,G20882,F6980,B030,google
15712,2020-11-15T09:42:00.000+05:30,android,G20905,E1107,B18262,youtube
13634,2020-11-15T09:02:00.000+05:30,android,G20962,H3943,G9585,facebook
46196,2020-11-15T20:44:00.000+05:30,android,G21014,B5603,B14095,facebook
37517,2020-11-15T18:05:00.000+05:30,android,G21087,E8609,B13763,google
8502,2020-11-15T06:32:00.000+05:30,android,G211,F3108,E8747,youtube
8596,2020-11-15T06:36:00.000+05:30,android,G211,F3108,I3050,google
8523,2020-11-15T06:33:00.000+05:30,android,G211,F3108,J5847,youtube
27388,2020-11-15T14:10:00.000+05:30,android,G21115,B8240,B01553,facebook
27565,2020-11-15T14:15:00.000+05:30,android,G21115,B8240,C1372,youtube
36453,2020-11-15T17:42:00.000+05:30,android,G21153,I0029,E0798,youtube
36479,2020-11-15T17:42:00.000+05:30,android,G21153,I0029,E0798,facebook
36536,2020-11-15T17:44:00.000+05:30,android,G21153,I0029,E0798,facebook
36496,2020-11-15T17:43:00.000+05:30,android,G21153,I0029,I2536,youtube
36393,2020-11-15T17:40:00.000+05:30,android,G21153,I0029,I4704,facebook
49182,2020-11-15T21:25:00.000+05:30,android,G2118,C7638,B6475,youtube
41100,2020-11-15T19:16:00.000+05:30,android,G21223,H4072,E25,facebook
9186,2020-11-15T07:01:00.000+05:30,android,G21267,D8263,B03394,google
9222,2020-11-15T07:02:00.000+05:30,android,G21267,D8263,H2962,google
13691,2020-11-15T09:03:00.000+05:30,android,G21347,F6856,D3219,linkedin
42808,2020-11-15T19:43:00.000+05:30,android,G2138,D4021,B13763,google
31210,2020-11-15T15:41:00.000+05:30,android,G21461,G1785,B01915,google
31321,2020-11-15T15:43:00.000+05:30,android,G21461,G1785,B01915,google
30734,2020-11-15T15:31:00.000+05:30,android,G21461,G1785,B10374,youtube
31688,2020-11-15T15:49:00.000+05:30,android,G21461,G1785,B19745,youtube
31584,2020-11-15T15:47:00.000+05:30,android,G21461,G1785,B20759,linkedin
31719,2020-11-15T15:50:00.000+05:30,android,G21461,G1785,B21375,google
31505,2020-11-15T15:46:00.000+05:30,android,G21461,G1785,C4664,google
31404,2020-11-15T15:44:00.000+05:30,android,G21461,G1785,C6288,google
31627,2020-11-15T15:48:00.000+05:30,android,G21461,G1785,E4915,google
31313,2020-11-15T15:43:00.000+05:30,android,G21461,G1785,E5176,google
19823,2020-11-15T11:01:00.000+05:30,android,G21488,H4099,J580,google
7510,2020-11-15T05:20:00.000+05:30,android,G21646,I0460,B26843,youtube
16871,2020-11-15T10:04:00.000+05:30,android,G21665,I3846,B20183,youtube
17286,2020-11-15T10:10:00.000+05:30,android,G21665,I3846,H5754,youtube
5185,2020-11-15T01:57:00.000+05:30,android,G21704,H344,B05034,facebook
4605,2020-11-15T01:34:00.000+05:30,android,G21704,H344,B06181,facebook
4839,2020-11-15T01:42:00.000+05:30,android,G21704,H344,B19462,google
4641,2020-11-15T01:35:00.000+05:30,android,G21704,H344,B20920,google
3251,2020-11-15T00:56:00.000+05:30,android,G21704,H344,B2235,youtube
5193,2020-11-15T01:57:00.000+05:30,android,G21704,H344,B28689,linkedin
4941,2020-11-15T01:47:00.000+05:30,android,G21704,H344,B4824,youtube
3928,2020-11-15T01:13:00.000+05:30,android,G21704,H344,C1140,youtube
4665,2020-11-15T01:35:00.000+05:30,android,G21704,H344,C1366,youtube
4730,2020-11-15T01:38:00.000+05:30,android,G21704,H344,C1366,youtube
4888,2020-11-15T01:44:00.000+05:30,android,G21704,H344,C1366,google
4132,2020-11-15T01:18:00.000+05:30,android,G21704,H344,C7242,google
3175,2020-11-15T00:54:00.000+05:30,android,G21704,H344,D3654,facebook
3765,2020-11-15T01:08:00.000+05:30,android,G21704,H344,D3654,google
4607,2020-11-15T01:34:00.000+05:30,android,G21704,H344,D728,facebook
4793,2020-11-15T01:40:00.000+05:30,android,G21704,H344,E0823,youtube
3313,2020-11-15T00:57:00.000+05:30,android,G21704,H344,F030,youtube
3517,2020-11-15T01:02:00.000+05:30,android,G21704,H344,F030,youtube
3643,2020-11-15T01:05:00.000+05:30,android,G21704,H344,F030,youtube
3896,2020-11-15T01:12:00.000+05:30,android,G21704,H344,F030,google
5163,2020-11-15T01:56:00.000+05:30,android,G21704,H344,F6533,youtube
3513,2020-11-15T01:02:00.000+05:30,android,G21704,H344,F7682,facebook
3803,2020-11-15T01:09:00.000+05:30,android,G21704,H344,F7682,facebook
4215,2020-11-15T01:20:00.000+05:30,android,G21704,H344,G1187,facebook
3410,2020-11-15T01:00:00.000+05:30,android,G21704,H344,G2392,facebook
3565,2020-11-15T01:03:00.000+05:30,android,G21704,H344,G2392,youtube
5223,2020-11-15T01:59:00.000+05:30,android,G21704,H344,H1661,facebook
3614,2020-11-15T01:04:00.000+05:30,android,G21704,H344,H4144,linkedin
4826,2020-11-15T01:42:00.000+05:30,android,G21704,H344,H7098,linkedin
4635,2020-11-15T01:34:00.000+05:30,android,G21704,H344,H7273,linkedin
4808,2020-11-15T01:41:00.000+05:30,android,G21704,H344,H7273,google
4827,2020-11-15T01:42:00.000+05:30,android,G21704,H344,J0516,facebook
3492,2020-11-15T01:01:00.000+05:30,android,G21704,H344,J2263,facebook
4678,2020-11-15T01:36:00.000+05:30,android,G21704,H344,J238,facebook
3519,2020-11-15T01:02:00.000+05:30,android,G21704,H344,J6521,google
3837,2020-11-15T01:10:00.000+05:30,android,G21704,H344,J6521,youtube
16211,2020-11-15T09:51:00.000+05:30,android,G218,G1434,B21465,facebook
9736,2020-11-15T07:18:00.000+05:30,android,G21869,E1481,B4748,google
9673,2020-11-15T07:16:00.000+05:30,android,G21869,E1481,I6136,facebook
563,2020-11-15T00:08:00.000+05:30,android,G21958,H8340,B11376,google
956,2020-11-15T00:14:00.000+05:30,android,G21958,H8340,B7268,facebook
33419,2020-11-15T16:29:00.000+05:30,android,G21976,E6332,B00805,google
33501,2020-11-15T16:31:00.000+05:30,android,G21976,E6332,B00805,youtube
33370,2020-11-15T16:28:00.000+05:30,android,G21976,E6332,B1048,youtube
33454,2020-11-15T16:30:00.000+05:30,android,G21976,E6332,B1048,google
33226,2020-11-15T16:25:00.000+05:30,android,G21976,E6332,B21586,google
33293,2020-11-15T16:26:00.000+05:30,android,G21976,E6332,D2827,youtube
33911,2020-11-15T16:40:00.000+05:30,android,G21976,E6332,D2827,google
15741,2020-11-15T09:43:00.000+05:30,android,G22003,C3079,D4482,google
21814,2020-11-15T11:45:00.000+05:30,android,G22122,B4325,J0193,google
7509,2020-11-15T05:20:00.000+05:30,android,G22355,H5680,G0291,linkedin
7488,2020-11-15T05:18:00.000+05:30,android,G22355,H5680,H1139,linkedin
7503,2020-11-15T05:19:00.000+05:30,android,G22355,H5680,H1139,google
9447,2020-11-15T07:10:00.000+05:30,android,G22417,E565,B06668,facebook
34038,2020-11-15T16:43:00.000+05:30,android,G22444,D0138,B19516,linkedin
21876,2020-11-15T11:46:00.000+05:30,android,G22461,B6725,H1406,youtube
34570,2020-11-15T16:57:00.000+05:30,android,G22527,I5185,B28053,youtube
35568,2020-11-15T17:20:00.000+05:30,android,G22527,I5185,E6693,youtube
35670,2020-11-15T17:22:00.000+05:30,android,G22527,I5185,E6693,google
19940,2020-11-15T11:03:00.000+05:30,android,G22538,H6856,B20699,youtube
19950,2020-11-15T11:03:00.000+05:30,android,G22538,H6856,B20699,youtube
19971,2020-11-15T11:04:00.000+05:30,android,G22538,H6856,B20699,facebook
20024,2020-11-15T11:05:00.000+05:30,android,G22538,H6856,B26012,facebook
19896,2020-11-15T11:02:00.000+05:30,android,G22538,H6856,H1406,facebook
12148,2020-11-15T08:28:00.000+05:30,android,G2269,I4773,D3633,google
31819,2020-11-15T15:52:00.000+05:30,android,G22698,B5803,C8034,google
23050,2020-11-15T12:13:00.000+05:30,android,G227,D4321,B05222,linkedin
23040,2020-11-15T12:12:00.000+05:30,android,G227,D4321,B10453,google
22530,2020-11-15T12:00:00.000+05:30,android,G227,D4321,G0796,youtube
19202,2020-11-15T10:47:00.000+05:30,android,G22933,J0835,B22281,google
19649,2020-11-15T10:57:00.000+05:30,android,G22933,J0835,E5497,google
19398,2020-11-15T10:52:00.000+05:30,android,G22933,J0835,E7489,facebook
20033,2020-11-15T11:05:00.000+05:30,android,G22933,J0835,E7489,facebook
19666,2020-11-15T10:58:00.000+05:30,android,G22933,J0835,I455,google
47228,2020-11-15T20:58:00.000+05:30,android,G22953,C3088,B10662,linkedin
47166,2020-11-15T20:57:00.000+05:30,android,G22953,C3088,E4826,linkedin
6694,2020-11-15T03:54:00.000+05:30,android,G22988,I541,B05576,youtube
6695,2020-11-15T03:54:00.000+05:30,android,G22988,I541,B05576,youtube
6637,2020-11-15T03:45:00.000+05:30,android,G22988,I541,B24676,youtube
6680,2020-11-15T03:51:00.000+05:30,android,G22988,I541,F4627,google
6656,2020-11-15T03:48:00.000+05:30,android,G22988,I541,F8940,youtube
860,2020-11-15T00:12:00.000+05:30,android,G22996,F7088,B02647,youtube
12800,2020-11-15T08:43:00.000+05:30,android,G23056,C6630,D9095,linkedin
36518,2020-11-15T17:43:00.000+05:30,android,G23061,B4691,B0726,linkedin
28563,2020-11-15T14:42:00.000+05:30,android,G23182,I737,F2173,google
28618,2020-11-15T14:43:00.000+05:30,android,G23182,I737,F2173,youtube
29212,2020-11-15T14:56:00.000+05:30,android,G23226,J1808,B18898,facebook
29359,2020-11-15T15:00:00.000+05:30,android,G23226,J1808,B18898,linkedin
29384,2020-11-15T15:01:00.000+05:30,android,G23226,J1808,C763,google
37680,2020-11-15T18:08:00.000+05:30,android,G23412,C7571,H1406,linkedin
38018,2020-11-15T18:13:00.000+05:30,android,G23412,C7571,H1406,google
15882,2020-11-15T09:45:00.000+05:30,android,G23442,G6329,B0379,youtube
11190,2020-11-15T08:02:00.000+05:30,android,G23465,C7820,B09570,linkedin
11187,2020-11-15T08:02:00.000+05:30,android,G23465,C7820,G2251,google
11173,2020-11-15T08:01:00.000+05:30,android,G23465,C7820,I1406,linkedin
11020,2020-11-15T07:58:00.000+05:30,android,G23465,C7820,I8013,facebook
30286,2020-11-15T15:22:00.000+05:30,android,G23507,C6491,D5963,google
23659,2020-11-15T12:30:00.000+05:30,android,G23632,B7313,B0379,linkedin
23769,2020-11-15T12:32:00.000+05:30,android,G23632,B7313,B0379,facebook
23842,2020-11-15T12:34:00.000+05:30,android,G23632,B7313,B0379,youtube
23712,2020-11-15T12:31:00.000+05:30,android,G23632,B7313,B05880,linkedin
23643,2020-11-15T12:29:00.000+05:30,android,G23632,B7313,D0048,youtube
23680,2020-11-15T12:30:00.000+05:30,android,G23632,B7313,D0048,youtube
23751,2020-11-15T12:32:00.000+05:30,android,G23632,B7313,D0048,youtube
23666,2020-11-15T12:30:00.000+05:30,android,G23632,B7313,H9225,linkedin
27100,2020-11-15T14:03:00.000+05:30,android,G23737,E6142,B15644,google
27463,2020-11-15T14:12:00.000+05:30,android,G23737,E6142,B21673,facebook
27225,2020-11-15T14:06:00.000+05:30,android,G23737,E6142,D1935,google
41733,2020-11-15T19:28:00.000+05:30,android,G23741,G6200,B13763,youtube
41799,2020-11-15T19:28:00.000+05:30,android,G23741,G6200,B13763,linkedin
46849,2020-11-15T20:53:00.000+05:30,android,G23743,I8034,E7925,youtube
47298,2020-11-15T20:59:00.000+05:30,android,G23743,I8034,E7925,google
46579,2020-11-15T20:50:00.000+05:30,android,G23743,I8034,F4908,facebook
47459,2020-11-15T21:01:00.000+05:30,android,G23743,I8034,G1861,facebook
47536,2020-11-15T21:02:00.000+05:30,android,G23743,I8034,G1861,youtube
46762,2020-11-15T20:52:00.000+05:30,android,G23743,I8034,G2851,google
46799,2020-11-15T20:52:00.000+05:30,android,G23743,I8034,G2851,linkedin
46980,2020-11-15T20:55:00.000+05:30,android,G23743,I8034,G2851,youtube
48187,2020-11-15T21:10:00.000+05:30,android,G23743,I8034,J9270,google
3397,2020-11-15T00:59:00.000+05:30,android,G23774,G5247,G3307,google
33665,2020-11-15T16:35:00.000+05:30,android,G238,F4931,D7894,google
33802,2020-11-15T16:38:00.000+05:30,android,G238,F4931,G9585,google
33859,2020-11-15T16:39:00.000+05:30,android,G238,F4931,J6431,google
14348,2020-11-15T09:15:00.000+05:30,android,G23884,D179,B08691,facebook
14807,2020-11-15T09:23:00.000+05:30,android,G23884,D179,B08691,linkedin
23473,2020-11-15T12:24:00.000+05:30,android,G24111,I9760,B04035,facebook
7340,2020-11-15T05:05:00.000+05:30,android,G24145,I552,B13481,google
7315,2020-11-15T05:03:00.000+05:30,android,G24145,I552,B2854,youtube
7346,2020-11-15T05:06:00.000+05:30,android,G24145,I552,B2854,youtube
7238,2020-11-15T04:54:00.000+05:30,android,G24145,I552,E4137,linkedin
7293,2020-11-15T05:00:00.000+05:30,android,G24145,I552,H004,facebook
39180,2020-11-15T18:37:00.000+05:30,android,G24165,I14,H1304,youtube
13356,2020-11-15T08:56:00.000+05:30,android,G24297,B0535,H3211,facebook
38426,2020-11-15T18:21:00.000+05:30,android,G24302,G8640,B13763,facebook
1331,2020-11-15T00:20:00.000+05:30,android,G24392,I5280,B29764,linkedin
1274,2020-11-15T00:19:00.000+05:30,android,G24392,I5280,I860,google
33510,2020-11-15T16:31:00.000+05:30,android,G24394,F2418,C7894,youtube
33661,2020-11-15T16:35:00.000+05:30,android,G24394,F2418,C7894,youtube
33765,2020-11-15T16:37:00.000+05:30,android,G24394,F2418,C7894,linkedin
33528,2020-11-15T16:32:00.000+05:30,android,G24394,F2418,I5997,google
33438,2020-11-15T16:30:00.000+05:30,android,G24394,F2418,J240,google
33653,2020-11-15T16:34:00.000+05:30,android,G24394,F2418,J240,google
34239,2020-11-15T16:48:00.000+05:30,android,G2445,C7688,B04035,google
34343,2020-11-15T16:51:00.000+05:30,android,G24489,D4064,E0001,google
414,2020-11-15T00:05:00.000+05:30,android,G24540,F9792,D0354,linkedin
525,2020-11-15T00:07:00.000+05:30,android,G24540,F9792,D2957,youtube
122,2020-11-15T00:01:00.000+05:30,android,G24540,F9792,J554,facebook
9597,2020-11-15T07:14:00.000+05:30,android,G24657,I6658,B15805,linkedin
9424,2020-11-15T07:09:00.000+05:30,android,G24657,I6658,D2862,linkedin
9882,2020-11-15T07:22:00.000+05:30,android,G24657,I6658,G7440,linkedin
9892,2020-11-15T07:22:00.000+05:30,android,G24657,I6658,H4347,facebook
9613,2020-11-15T07:15:00.000+05:30,android,G24657,I6658,I6338,linkedin
14295,2020-11-15T09:14:00.000+05:30,android,G24684,G8671,B1986,google
14047,2020-11-15T09:09:00.000+05:30,android,G24684,G8671,B25409,youtube
13320,2020-11-15T08:55:00.000+05:30,android,G24684,G8671,D065,youtube
13133,2020-11-15T08:51:00.000+05:30,android,G24684,G8671,E2730,facebook
13135,2020-11-15T08:51:00.000+05:30,android,G24684,G8671,E2730,google
13192,2020-11-15T08:52:00.000+05:30,android,G24684,G8671,E2730,google
13206,2020-11-15T08:52:00.000+05:30,android,G24684,G8671,E2730,linkedin
13228,2020-11-15T08:53:00.000+05:30,android,G24684,G8671,E2730,facebook
13439,2020-11-15T08:58:00.000+05:30,android,G24684,G8671,I6855,youtube
12763,2020-11-15T08:43:00.000+05:30,android,G24684,G8671,J1653,google
42606,2020-11-15T19:40:00.000+05:30,android,G24858,I3807,B23325,google
9181,2020-11-15T07:00:00.000+05:30,android,G25016,G4346,B24676,google
9278,2020-11-15T07:04:00.000+05:30,android,G25016,G4346,B24676,google
9729,2020-11-15T07:18:00.000+05:30,android,G25016,G4346,B24676,linkedin
8544,2020-11-15T06:33:00.000+05:30,android,G25016,G4346,D9095,facebook
9168,2020-11-15T07:00:00.000+05:30,android,G25016,G4346,D9095,linkedin
9468,2020-11-15T07:10:00.000+05:30,android,G25016,G4346,D9095,facebook
9581,2020-11-15T07:14:00.000+05:30,android,G25016,G4346,D9095,youtube
9794,2020-11-15T07:20:00.000+05:30,android,G25016,G4346,D9095,youtube
9845,2020-11-15T07:21:00.000+05:30,android,G25016,G4346,F8320,youtube
4245,2020-11-15T01:21:00.000+05:30,android,G25048,H1965,B05923,youtube
4182,2020-11-15T01:19:00.000+05:30,android,G25048,H1965,C569,google
4201,2020-11-15T01:20:00.000+05:30,android,G25048,H1965,G4686,youtube
1809,2020-11-15T00:27:00.000+05:30,android,G251,B3419,B17710,google
3390,2020-11-15T00:59:00.000+05:30,android,G251,B3419,B30574,linkedin
1516,2020-11-15T00:23:00.000+05:30,android,G251,B3419,D0354,google
1690,2020-11-15T00:25:00.000+05:30,android,G251,B3419,D0354,facebook
2002,2020-11-15T00:30:00.000+05:30,android,G251,B3419,D0354,youtube
2137,2020-11-15T00:32:00.000+05:30,android,G251,B3419,E5394,google
2326,2020-11-15T00:35:00.000+05:30,android,G2510,B5473,G3307,linkedin
